config;mae_loss;wECG_hr_mae;wECG_hr_std;wECG_hr_mae_subj_mean;wECG_hr_mae_subj_std;wECG_hr_rmse;wECG_hr_l1_eq0;wECG_hr_l1_lt1;wECG_hr_l1_lt2;wECG_hr_l1_lt5;wECG_hr_l1_lt10p;wECG_sdnn_mae;wECG_sdnn_acc;wECG_rmssd_mae;wECG_rmssd_acc;wECG_pnn50_mae;wECG_pnn50_acc;wECG_hrv_combined_acc;FREE_FORM_hr_mae;FREE_FORM_hr_std;FREE_FORM_hr_mae_subj_mean;FREE_FORM_hr_mae_subj_std;FREE_FORM_hr_rmse;FREE_FORM_hr_l1_eq0;FREE_FORM_hr_l1_lt1;FREE_FORM_hr_l1_lt2;FREE_FORM_hr_l1_lt5;FREE_FORM_hr_l1_lt10p;FREE_FORM_sdnn_mae;FREE_FORM_sdnn_acc;FREE_FORM_rmssd_mae;FREE_FORM_rmssd_acc;FREE_FORM_pnn50_mae;FREE_FORM_pnn50_acc;FREE_FORM_hrv_combined_acc;STEADY_STATE_hr_mae;STEADY_STATE_hr_std;STEADY_STATE_hr_mae_subj_mean;STEADY_STATE_hr_mae_subj_std;STEADY_STATE_hr_rmse;STEADY_STATE_hr_l1_eq0;STEADY_STATE_hr_l1_lt1;STEADY_STATE_hr_l1_lt2;STEADY_STATE_hr_l1_lt5;STEADY_STATE_hr_l1_lt10p;STEADY_STATE_sdnn_mae;STEADY_STATE_sdnn_acc;STEADY_STATE_rmssd_mae;STEADY_STATE_rmssd_acc;STEADY_STATE_pnn50_mae;STEADY_STATE_pnn50_acc;STEADY_STATE_hrv_combined_acc;GESTURE_hr_mae;GESTURE_hr_std;GESTURE_hr_mae_subj_mean;GESTURE_hr_mae_subj_std;GESTURE_hr_rmse;GESTURE_hr_l1_eq0;GESTURE_hr_l1_lt1;GESTURE_hr_l1_lt2;GESTURE_hr_l1_lt5;GESTURE_hr_l1_lt10p;GESTURE_sdnn_mae;GESTURE_sdnn_acc;GESTURE_rmssd_mae;GESTURE_rmssd_acc;GESTURE_pnn50_mae;GESTURE_pnn50_acc;GESTURE_hrv_combined_acc
{0,0};0.3849437522888184;1.526068925857544;1.641851544380188;1.526068925857544;1.641851544380188;2.241553783416748;0.286534321932552;0.5075340827553217;0.7364266921789046;0.9533604400861038;0.9897153790959101;13.54803466796875;0.6101411145658934;15.286404609680176;0.6945706768715618;9.665848731994629;0.49174838555369527;0.3805309734513274;3.200899600982666;3.135173797607422;3.200899600982666;3.135173797607422;4.480521202087402;0.1405440414507772;0.25777202072538863;0.46243523316062174;0.7979274611398963;0.9287564766839378;25.63237762451172;0.6683937823834197;28.4630126953125;0.8031088082901554;10.796273231506348;0.35686528497409326;0.31023316062176165;2.487269163131714;2.9204328060150146;2.487269163131714;2.9204328060150146;3.8360702991485596;0.16477272727272727;0.3263888888888889;0.5883838383838383;0.8806818181818182;0.9513888888888888;23.22881317138672;0.6111111111111112;26.222976684570312;0.8263888888888888;11.52523136138916;0.37184343434343436;0.2859848484848485;1.811610460281372;2.2413251399993896;1.811610460281372;2.2413251399993896;2.8819212913513184;0.21940928270042195;0.43202062822315984;0.7107360525082044;0.943272386310361;0.9737458977965308;18.79716682434082;0.7876230661040787;19.931903839111328;0.9034224097515237;9.905628204345703;0.4179559306141585;0.3792780121894046
{0,1};0.23479833006858825;1.537848711013794;1.7836626768112183;1.537848711013794;1.7836626768112183;2.355086326599121;0.2992107151399187;0.530016742406123;0.7349916287969386;0.9531212628557761;0.9866060751016503;13.232521057128906;0.6350155465199713;14.678483963012695;0.7036594116240134;9.518904685974121;0.48624730925615883;0.3843578091365702;3.0131096839904785;3.218055248260498;3.0131096839904785;3.218055248260498;4.408481121063232;0.16839378238341968;0.3160621761658031;0.5265544041450777;0.7966321243523317;0.9287564766839378;23.850692749023438;0.711139896373057;27.594518661499023;0.805699481865285;10.2677001953125;0.38277202072538863;0.32966321243523317;2.094130039215088;2.7487800121307373;2.094130039215088;2.7487800121307373;3.4556000232696533;0.20517676767676768;0.4078282828282828;0.6388888888888888;0.9311868686868687;0.9728535353535354;20.233572006225586;0.6818181818181818;24.50567626953125;0.8434343434343434;10.880121231079102;0.3958333333333333;0.32765151515151514;1.4738248586654663;2.2374818325042725;1.4738248586654663;2.2374818325042725;2.679269552230835;0.2979371776840131;0.5534458509142054;0.8141115799343648;0.9547585560243788;0.9756211908110642;17.001346588134766;0.8258321612751992;20.36377716064453;0.8961556493202063;9.676969528198242;0.43975621190811065;0.4052977027660572
{1,0};0.3832690095901489;1.6240965127944946;1.75885009765625;1.6240965127944946;1.75885009765625;2.3940014839172363;0.2812724228653432;0.4888782587897632;0.7168141592920354;0.9557522123893806;0.9830184166467353;13.520936965942383;0.6264051662281751;15.472010612487793;0.6962449174838555;9.69716739654541;0.49031332217172924;0.38292274575460417;3.214303493499756;3.1586949825286865;3.214303493499756;3.1586949825286865;4.506562232971191;0.12305699481865284;0.24287564766839378;0.45466321243523317;0.8167098445595855;0.9261658031088082;24.773422241210938;0.677461139896373;27.250141143798828;0.8160621761658031;10.321274757385254;0.3853626943005181;0.3270725388601036;2.3949525356292725;2.851166009902954;2.3949525356292725;2.851166009902954;3.7235662937164307;0.17992424242424243;0.34785353535353536;0.5940656565656566;0.8914141414141414;0.9539141414141414;22.520265579223633;0.6275252525252525;25.77367401123047;0.836489898989899;11.43185043334961;0.3787878787878788;0.29545454545454547;1.7670385837554932;2.224965810775757;1.7670385837554932;2.224965810775757;2.8412845134735107;0.22620721987810596;0.4451476793248945;0.7212845757149554;0.9428035630567276;0.9737458977965308;18.41050910949707;0.7969995311767464;19.98092269897461;0.8987341772151899;9.816295623779297;0.42522269104547583;0.39029535864978904
{1,1};0.23698847591876984;1.6375302076339722;1.903055191040039;1.6375302076339722;1.903055191040039;2.5106024742126465;0.28964362592681175;0.5130351590528581;0.7149007414494141;0.9459459459459459;0.9806266443434585;13.530933380126953;0.6424300406601292;15.279863357543945;0.7093996651518776;9.621271133422852;0.49533604400861037;0.39368572111934946;2.9173591136932373;3.1444082260131836;2.9173591136932373;3.1444082260131836;4.289322853088379;0.16062176165803108;0.31476683937823835;0.5427461139896373;0.8102331606217616;0.9313471502590673;24.252132415771484;0.7215025906735751;27.178295135498047;0.8205958549222798;10.412109375;0.39766839378238344;0.3555699481865285;2.160015106201172;2.9246506690979004;2.160015106201172;2.9246506690979004;3.6358280181884766;0.2077020202020202;0.4198232323232323;0.6622474747474747;0.9154040404040404;0.9633838383838383;21.163753509521484;0.6988636363636364;26.257532119750977;0.8415404040404041;10.930814743041992;0.3832070707070707;0.32575757575757575;1.4273144006729126;2.1171586513519287;1.4273144006729126;2.1171586513519287;2.5533483028411865;0.3129395218002813;0.56657290201594;0.8138771683075481;0.9540553211439288;0.9781997187060478;17.021198272705078;0.8330989217065167;19.96515464782715;0.8999062353492733;9.433126449584961;0.43741209563994377;0.4125644631973746
