repetition;window_id;start_sample;end_sample;label;gesture_id;gesture_name;n_rr;n_valid_rr;n_invalid_rr;is_valid_window;rr_indices;mean_hr_bpm;std_hr_bpm;mean_rr_ms;sdnn_ms;rmssd_ms;pnn50_pct
1;1;0;5000;REST;-1;REST;14;14;0;1;0,1,2,3,4,5,6,7,8,9,10,11,12,13;92.61;3.00;648.57;22.85;17.04;0.00
1;2;500;5500;REST;-1;REST;14;14;0;1;1,2,3,4,5,6,7,8,9,10,11,12,13,14;93.15;2.00;644.43;14.64;15.26;0.00
1;3;1000;6000;REST;-1;REST;15;15;0;1;2,3,4,5,6,7,8,9,10,11,12,13,14,15,16;92.64;2.76;648.27;20.82;14.75;0.00
1;4;1500;6500;REST;-1;REST;14;14;0;1;4,5,6,7,8,9,10,11,12,13,14,15,16,17;91.80;3.89;654.86;30.49;16.64;0.00
1;5;2000;7000;REST;-1;REST;14;14;0;1;5,6,7,8,9,10,11,12,13,14,15,16,17,18;90.99;4.69;661.29;37.22;16.64;0.00
1;6;2500;7500;REST;-1;REST;14;14;0;1;7,8,9,10,11,12,13,14,15,16,17,18,19,20;89.53;4.75;672.14;38.08;18.06;0.00
1;7;3000;8000;REST;-1;REST;14;14;0;1;8,9,10,11,12,13,14,15,16,17,18,19,20,21;89.38;4.65;673.14;37.35;20.31;0.00
1;8;3500;8500;REST;-1;REST;14;14;0;1;10,11,12,13,14,15,16,17,18,19,20,21,22,23;89.16;4.52;674.71;36.32;20.23;0.00
1;9;4000;9000;REST;-1;REST;13;13;0;1;12,13,14,15,16,17,18,19,20,21,22,23,24;88.02;3.93;683.08;32.38;22.41;0.00
1;10;4500;9500;REST;-1;REST;14;14;0;1;13,14,15,16,17,18,19,20,21,22,23,24,25,26;86.69;4.33;693.86;36.17;24.50;0.00
1;11;5000;10000;REST;-1;REST;13;13;0;1;15,16,17,18,19,20,21,22,23,24,25,26,27;85.21;4.59;706.15;39.53;25.28;0.00
1;12;5500;10500;REST;-1;REST;13;13;0;1;16,17,18,19,20,21,22,23,24,25,26,27,28;84.46;4.78;712.62;41.36;24.29;0.00
1;13;6000;11000;REST;-1;REST;13;13;0;1;18,19,20,21,22,23,24,25,26,27,28,29,30;84.04;4.93;716.31;42.57;23.82;0.00
1;14;6500;11500;REST;-1;REST;13;13;0;1;19,20,21,22,23,24,25,26,27,28,29,30,31;83.88;5.04;717.85;43.68;24.01;0.00
1;15;7000;12000;REST;-1;REST;14;14;0;1;20,21,22,23,24,25,26,27,28,29,30,31,32,33;86.72;12.12;702.29;78.43;79.34;7.69
1;16;7500;12500;REST;-1;REST;13;13;0;1;22,23,24,25,26,27,28,29,30,31,32,33,34;84.18;14.42;731.08;116.84;176.13;16.67
1;17;8000;13000;REST;-1;REST;13;13;0;1;23,24,25,26,27,28,29,30,31,32,33,34,35;83.58;14.22;735.69;114.45;196.99;25.00
1;18;8500;13500;REST;-1;REST;12;12;0;1;25,26,27,28,29,30,31,32,33,34,35,36;82.83;14.62;743.17;116.77;205.21;27.27
1;19;9000;14000;REST;-1;REST;13;13;0;1;26,27,28,29,30,31,32,33,34,35,36,37,38;82.76;14.05;742.31;111.87;196.47;25.00
1;20;9500;14500;REST;-1;REST;12;12;0;1;28,29,30,31,32,33,34,35,36,37,38,39;83.20;14.54;739.67;116.39;205.10;27.27
1;21;10000;15000;REST;-1;REST;12;12;0;1;29,30,31,32,33,34,35,36,37,38,39,40;83.41;14.49;737.67;116.17;205.08;27.27
1;22;10500;15500;REST;-1;REST;13;13;0;1;30,31,32,33,34,35,36,37,38,39,40,41,42;83.83;13.90;732.62;111.75;196.54;25.00
1;23;11000;16000;REST;-1;REST;12;12;0;1;32,33,34,35,36,37,38,39,40,41,42,43;84.33;14.39;729.50;116.45;205.28;27.27
1;24;11500;16500;REST;-1;REST;13;13;0;1;33,34,35,36,37,38,39,40,41,42,43,44,45;84.46;13.79;726.92;111.40;179.75;16.67
1;25;12000;17000;REST;-1;REST;12;12;0;1;35,36,37,38,39,40,41,42,43,44,45,46;83.33;2.09;720.50;18.78;17.58;0.00
1;26;12500;17500;REST;-1;REST;13;13;0;1;36,37,38,39,40,41,42,43,44,45,46,47,48;83.76;2.43;716.92;21.49;18.02;0.00
1;27;13000;18000;REST;-1;REST;13;13;0;1;37,38,39,40,41,42,43,44,45,46,47,48,49;83.78;2.43;716.77;21.55;17.50;0.00
1;28;13500;18500;REST;-1;REST;13;13;0;1;38,39,40,41,42,43,44,45,46,47,48,49,50;83.87;2.41;716.00;21.37;17.31;0.00
1;29;14000;19000;REST;-1;REST;13;13;0;1;40,41,42,43,44,45,46,47,48,49,50,51,52;84.71;2.12;708.77;18.32;18.80;0.00
1;30;14500;19500;REST;-1;REST;13;13;0;1;41,42,43,44,45,46,47,48,49,50,51,52,53;85.12;1.93;705.23;16.56;16.93;0.00
1;31;15000;20000;REST;-1;REST;14;14;0;1;42,43,44,45,46,47,48,49,50,51,52,53,54,55;84.72;2.23;708.71;19.40;19.45;0.00
1;32;15500;20500;REST;-1;REST;13;13;0;1;44,45,46,47,48,49,50,51,52,53,54,55,56;84.92;2.24;707.08;19.54;22.95;0.00
1;33;16000;21000;REST;-1;REST;13;13;0;1;45,46,47,48,49,50,51,52,53,54,55,56,57;85.06;2.10;705.85;18.30;22.62;0.00
1;34;16500;21500;REST;-1;REST;13;13;0;1;47,48,49,50,51,52,53,54,55,56,57,58,59;85.01;1.96;706.15;17.14;21.26;0.00
1;35;17000;22000;REST;-1;REST;13;13;0;1;48,49,50,51,52,53,54,55,56,57,58,59,60;84.90;1.80;707.08;15.89;20.42;0.00
1;36;17500;22500;REST;-1;REST;13;13;0;1;50,51,52,53,54,55,56,57,58,59,60,61,62;85.14;1.93;705.08;16.92;20.38;0.00
1;37;18000;23000;REST;-1;REST;13;13;0;1;51,52,53,54,55,56,57,58,59,60,61,62,63;85.50;2.07;702.15;18.12;20.58;0.00
1;38;18500;23500;REST;-1;REST;14;14;0;1;52,53,54,55,56,57,58,59,60,61,62,63,64,65;86.50;2.88;694.43;23.95;18.36;0.00
1;39;19000;24000;REST;-1;REST;13;13;0;1;54,55,56,57,58,59,60,61,62,63,64,65,66;87.18;4.11;689.69;32.72;19.59;0.00
1;40;19500;24500;REST;-1;REST;14;14;0;1;55,56,57,58,59,60,61,62,63,64,65,66,67,68;88.91;5.22;677.14;40.30;16.90;0.00
1;41;20000;25000;REST;-1;REST;14;14;0;1;57,58,59,60,61,62,63,64,65,66,67,68,69,70;91.10;5.37;660.86;39.94;12.30;0.00
1;42;25223;30223;GESTURE;7;Flexion of Little Finger;14;14;0;1;72,73,74,75,76,77,78,79,80,81,82,83,84,85;89.02;2.92;674.71;22.36;14.96;0.00
1;43;25723;30723;GESTURE;7;Flexion of Little Finger;14;14;0;1;74,75,76,77,78,79,80,81,82,83,84,85,86,87;87.62;2.04;685.14;16.56;13.54;0.00
1;44;26223;31223;GESTURE;7;Flexion of Little Finger;13;13;0;1;76,77,78,79,80,81,82,83,84,85,86,87,88;87.25;1.84;688.00;15.06;13.24;0.00
1;45;26723;31723;GESTURE;7;Flexion of Little Finger;14;14;0;1;77,78,79,80,81,82,83,84,85,86,87,88,89,90;87.55;2.08;685.71;16.80;14.36;0.00
1;46;33511;38511;GESTURE;7;Flexion of Little Finger;14;14;0;1;97,98,99,100,101,102,103,104,105,106,107,108,109,110;89.82;4.60;669.71;35.34;16.93;0.00
1;47;34011;39011;GESTURE;7;Flexion of Little Finger;14;14;0;1;99,100,101,102,103,104,105,106,107,108,109,110,111,112;89.19;3.64;673.86;29.21;15.20;0.00
1;48;34511;39511;GESTURE;7;Flexion of Little Finger;13;13;0;1;101,102,103,104,105,106,107,108,109,110,111,112,113;89.02;3.70;675.23;29.79;15.13;0.00
1;49;35011;40011;GESTURE;7;Flexion of Little Finger;14;14;0;1;102,103,104,105,106,107,108,109,110,111,112,113,114,115;89.00;3.59;675.29;28.78;14.63;0.00
1;50;40131;45131;REST;-1;REST;15;15;0;1;117,118,119,120,121,122,123,124,125,126,127,128,129,130,131;94.73;2.93;634.00;19.96;15.01;0.00
1;51;45251;50251;GESTURE;3;Wrist Flexion;16;16;0;1;133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148;97.98;8.27;617.12;58.53;22.29;6.67
1;52;45751;50751;GESTURE;3;Wrist Flexion;15;15;0;1;135,136,137,138,139,140,141,142,143,144,145,146,147,148,149;96.03;9.11;630.80;65.63;23.07;7.14
1;53;46251;51251;GESTURE;3;Wrist Flexion;14;14;0;1;137,138,139,140,141,142,143,144,145,146,147,148,149,150;93.80;9.51;646.43;69.50;23.89;7.69
1;54;46751;51751;GESTURE;3;Wrist Flexion;14;14;0;1;139,140,141,142,143,144,145,146,147,148,149,150,151,152;91.77;8.93;659.86;64.99;28.41;15.38
1;55;53521;58521;GESTURE;3;Wrist Flexion;14;14;0;1;159,160,161,162,163,164,165,166,167,168,169,170,171,172;88.44;2.85;679.14;23.05;13.64;0.00
1;56;54021;59021;GESTURE;3;Wrist Flexion;14;14;0;1;161,162,163,164,165,166,167,168,169,170,171,172,173,174;88.03;2.85;682.29;23.04;16.27;0.00
1;57;54521;59521;GESTURE;3;Wrist Flexion;14;14;0;1;162,163,164,165,166,167,168,169,170,171,172,173,174,175;87.85;2.61;683.57;21.30;16.16;0.00
1;58;55021;60021;GESTURE;3;Wrist Flexion;14;14;0;1;164,165,166,167,168,169,170,171,172,173,174,175,176,177;87.53;2.33;686.00;19.18;16.13;0.00
1;59;60176;65176;REST;-1;REST;14;14;0;1;179,180,181,182,183,184,185,186,187,188,189,190,191,192;91.40;2.63;657.00;20.04;12.95;0.00
