repetition;window_id;start_sample;end_sample;label;gesture_id;gesture_name;n_rr;n_valid_rr;n_invalid_rr;is_valid_window;rr_indices;mean_hr_bpm;std_hr_bpm;mean_rr_ms;sdnn_ms;rmssd_ms;pnn50_pct
1;1;0;5000;REST;-1;REST;11;11;0;1;0,1,2,3,4,5,6,7,8,9,10;76.22;3.13;788.55;34.29;35.41;10.00
1;2;500;5500;REST;-1;REST;11;11;0;1;1,2,3,4,5,6,7,8,9,10,11;75.80;3.54;793.27;39.26;34.81;10.00
1;3;1000;6000;REST;-1;REST;12;12;0;1;2,3,4,5,6,7,8,9,10,11,12,13;75.59;3.38;795.33;37.22;37.95;18.18
1;4;1500;6500;REST;-1;REST;12;12;0;1;3,4,5,6,7,8,9,10,11,12,13,14;75.37;3.33;797.67;36.64;37.91;18.18
1;5;2000;7000;REST;-1;REST;11;11;0;1;5,6,7,8,9,10,11,12,13,14,15;75.44;3.61;797.09;39.72;38.22;10.00
1;6;2500;7500;REST;-1;REST;11;11;0;1;6,7,8,9,10,11,12,13,14,15,16;74.82;2.82;803.09;32.18;37.42;10.00
1;7;3000;8000;REST;-1;REST;12;12;0;1;7,8,9,10,11,12,13,14,15,16,17,18;74.48;2.54;806.50;29.06;34.79;9.09
1;8;3500;8500;REST;-1;REST;11;11;0;1;9,10,11,12,13,14,15,16,17,18,19;74.06;2.54;811.09;29.19;33.24;10.00
1;9;4000;9000;REST;-1;REST;11;11;0;1;10,11,12,13,14,15,16,17,18,19,20;73.86;2.69;813.45;30.99;31.16;10.00
1;10;4500;9500;REST;-1;REST;11;11;0;1;11,12,13,14,15,16,17,18,19,20,21;74.77;2.84;803.64;31.86;42.99;20.00
1;11;5000;10000;REST;-1;REST;12;12;0;1;12,13,14,15,16,17,18,19,20,21,22,23;75.17;2.41;799.00;26.59;38.99;9.09
1;12;5500;10500;REST;-1;REST;12;12;0;1;13,14,15,16,17,18,19,20,21,22,23,24;74.97;2.46;801.17;27.03;38.90;9.09
1;13;6000;11000;REST;-1;REST;11;11;0;1;15,16,17,18,19,20,21,22,23,24,25;75.43;2.88;796.55;31.65;43.36;20.00
1;14;6500;11500;REST;-1;REST;12;12;0;1;16,17,18,19,20,21,22,23,24,25,26,27;75.56;2.75;795.17;30.19;40.34;18.18
1;15;7000;12000;REST;-1;REST;12;12;0;1;17,18,19,20,21,22,23,24,25,26,27,28;75.70;2.80;793.67;30.81;39.62;18.18
1;16;7500;12500;REST;-1;REST;12;12;0;1;18,19,20,21,22,23,24,25,26,27,28,29;76.42;3.18;786.50;34.42;40.96;18.18
1;17;8000;13000;REST;-1;REST;11;11;0;1;20,21,22,23,24,25,26,27,28,29,30;76.97;3.04;780.73;32.98;43.20;20.00
1;18;8500;13500;REST;-1;REST;12;12;0;1;21,22,23,24,25,26,27,28,29,30,31,32;77.51;2.44;774.83;25.55;33.63;9.09
1;19;9000;14000;REST;-1;REST;12;12;0;1;22,23,24,25,26,27,28,29,30,31,32,33;77.10;2.44;779.00;25.56;34.53;9.09
1;20;9500;14500;REST;-1;REST;12;12;0;1;23,24,25,26,27,28,29,30,31,32,33,34;76.91;2.60;781.00;27.38;34.19;9.09
1;21;10000;15000;REST;-1;REST;12;12;0;1;25,26,27,28,29,30,31,32,33,34,35,36;77.52;2.22;774.67;23.14;32.71;0.00
1;22;10500;15500;REST;-1;REST;12;12;0;1;26,27,28,29,30,31,32,33,34,35,36,37;77.20;2.17;777.83;22.65;32.38;0.00
1;23;11000;16000;REST;-1;REST;12;12;0;1;27,28,29,30,31,32,33,34,35,36,37,38;76.95;2.24;780.33;23.35;32.46;0.00
1;24;11500;16500;REST;-1;REST;11;11;0;1;29,30,31,32,33,34,35,36,37,38,39;76.65;2.34;783.45;24.38;31.32;0.00
1;25;12000;17000;REST;-1;REST;12;12;0;1;30,31,32,33,34,35,36,37,38,39,40,41;76.75;2.11;782.33;22.24;29.76;0.00
1;26;12500;17500;REST;-1;REST;12;12;0;1;31,32,33,34,35,36,37,38,39,40,41,42;78.10;5.16;771.17;46.84;42.96;9.09
1;27;13000;18000;REST;-1;REST;13;13;0;1;32,33,34,35,36,37,38,39,40,41,42,43,44;81.36;8.51;744.77;72.83;39.84;8.33
