repetition;window_id;start_sample;end_sample;label;gesture_id;gesture_name;n_rr;n_valid_rr;n_invalid_rr;is_valid_window;rr_indices;mean_hr_bpm;std_hr_bpm;mean_rr_ms;sdnn_ms;rmssd_ms;pnn50_pct
1;1;0;5000;REST;-1;REST;13;13;0;1;0,1,2,3,4,5,6,7,8,9,10,11,12;85.73;8.59;707.85;83.32;59.77;25.00
1;2;500;5500;REST;-1;REST;13;13;0;1;1,2,3,4,5,6,7,8,9,10,11,12,13;86.45;7.10;698.92;62.26;45.60;16.67
1;3;1000;6000;REST;-1;REST;13;13;0;1;2,3,4,5,6,7,8,9,10,11,12,13,14;86.64;6.86;697.08;59.76;41.47;8.33
1;4;1500;6500;REST;-1;REST;14;14;0;1;3,4,5,6,7,8,9,10,11,12,13,14,15,16;85.99;6.88;702.29;59.44;40.63;7.69
1;5;2000;7000;REST;-1;REST;13;13;0;1;5,6,7,8,9,10,11,12,13,14,15,16,17;85.22;7.28;709.23;62.82;39.95;8.33
1;6;2500;7500;REST;-1;REST;13;13;0;1;6,7,8,9,10,11,12,13,14,15,16,17,18;85.06;7.31;710.62;63.04;39.53;8.33
1;7;3000;8000;REST;-1;REST;13;13;0;1;8,9,10,11,12,13,14,15,16,17,18,19,20;84.43;6.83;715.23;59.19;39.42;8.33
1;8;3500;8500;REST;-1;REST;13;13;0;1;9,10,11,12,13,14,15,16,17,18,19,20,21;83.33;5.83;723.54;51.83;41.40;8.33
1;9;4000;9000;REST;-1;REST;12;12;0;1;11,12,13,14,15,16,17,18,19,20,21,22;81.21;4.22;740.83;40.08;43.07;9.09
1;10;4500;9500;REST;-1;REST;13;13;0;1;12,13,14,15,16,17,18,19,20,21,22,23,24;80.25;3.88;749.38;36.83;27.65;0.00
1;11;5000;10000;REST;-1;REST;12;12;0;1;14,15,16,17,18,19,20,21,22,23,24,25;81.40;3.32;738.33;30.64;30.27;9.09
1;12;5500;10500;REST;-1;REST;12;12;0;1;15,16,17,18,19,20,21,22,23,24,25,26;81.31;3.39;739.17;31.47;33.02;18.18
1;13;6000;11000;REST;-1;REST;13;13;0;1;16,17,18,19,20,21,22,23,24,25,26,27,28;80.85;3.41;743.38;31.45;31.57;16.67
1;14;6500;11500;REST;-1;REST;12;12;0;1;18,19,20,21,22,23,24,25,26,27,28,29;81.58;3.96;737.17;36.58;39.62;27.27
1;15;7000;12000;REST;-1;REST;13;13;0;1;19,20,21,22,23,24,25,26,27,28,29,30,31;82.62;4.66;728.46;42.25;36.98;25.00
1;16;7500;12500;REST;-1;REST;13;13;0;1;20,21,22,23,24,25,26,27,28,29,30,31,32;82.40;4.52;730.31;40.93;39.63;25.00
1;17;8000;13000;REST;-1;REST;13;13;0;1;22,23,24,25,26,27,28,29,30,31,32,33,34;82.58;4.71;728.92;42.49;38.95;33.33
1;18;8500;13500;REST;-1;REST;13;13;0;1;23,24,25,26,27,28,29,30,31,32,33,34,35;83.35;4.71;722.15;42.41;39.15;33.33
1;19;9000;14000;REST;-1;REST;13;13;0;1;24,25,26,27,28,29,30,31,32,33,34,35,36;84.16;4.58;715.08;41.05;39.16;33.33
1;20;9500;14500;REST;-1;REST;13;13;0;1;26,27,28,29,30,31,32,33,34,35,36,37,38;83.88;4.79;717.69;43.15;39.37;25.00
1;21;10000;15000;REST;-1;REST;13;13;0;1;27,28,29,30,31,32,33,34,35,36,37,38,39;84.17;4.51;714.92;40.44;41.67;25.00
1;22;10500;15500;REST;-1;REST;13;13;0;1;28,29,30,31,32,33,34,35,36,37,38,39,40;84.61;4.21;710.92;37.66;42.25;25.00
1;23;11000;16000;REST;-1;REST;13;13;0;1;30,31,32,33,34,35,36,37,38,39,40,41,42;83.98;4.30;716.31;38.43;37.77;16.67
1;24;11500;16500;REST;-1;REST;13;13;0;1;31,32,33,34,35,36,37,38,39,40,41,42,43;83.30;4.44;722.31;39.71;37.17;16.67
1;25;12000;17000;REST;-1;REST;13;13;0;1;33,34,35,36,37,38,39,40,41,42,43,44,45;83.71;4.76;719.08;42.34;42.77;25.00
1;26;12500;17500;REST;-1;REST;13;13;0;1;34,35,36,37,38,39,40,41,42,43,44,45,46;83.98;4.81;716.77;42.86;41.09;16.67
1;27;13000;18000;REST;-1;REST;12;12;0;1;36,37,38,39,40,41,42,43,44,45,46,47;83.19;4.50;723.33;40.41;43.05;18.18
1;28;13500;18500;REST;-1;REST;13;13;0;1;37,38,39,40,41,42,43,44,45,46,47,48,49;82.25;4.23;731.38;37.81;38.78;8.33
1;29;14000;19000;REST;-1;REST;13;13;0;1;38,39,40,41,42,43,44,45,46,47,48,49,50;82.44;4.22;729.69;37.79;38.44;8.33
1;30;14500;19500;REST;-1;REST;13;13;0;1;40,41,42,43,44,45,46,47,48,49,50,51,52;84.22;4.71;714.62;41.19;38.96;16.67
1;31;15000;20000;REST;-1;REST;13;13;0;1;41,42,43,44,45,46,47,48,49,50,51,52,53;84.67;4.96;711.08;43.35;36.64;16.67
1;32;15500;20500;REST;-1;REST;14;14;0;1;42,43,44,45,46,47,48,49,50,51,52,53,54,55;85.17;4.82;706.71;41.85;40.47;23.08
1;33;16000;21000;REST;-1;REST;13;13;0;1;44,45,46,47,48,49,50,51,52,53,54,55,56;86.50;4.24;695.38;36.46;39.25;25.00
1;34;16500;21500;REST;-1;REST;13;13;0;1;45,46,47,48,49,50,51,52,53,54,55,56,57;86.36;4.21;696.46;36.18;39.15;25.00
1;35;17000;22000;REST;-1;REST;13;13;0;1;47,48,49,50,51,52,53,54,55,56,57,58,59;84.84;4.94;709.69;44.23;44.75;33.33
1;36;17500;22500;REST;-1;REST;13;13;0;1;48,49,50,51,52,53,54,55,56,57,58,59,60;84.11;5.62;716.62;51.13;43.38;33.33
1;37;18000;23000;REST;-1;REST;13;13;0;1;49,50,51,52,53,54,55,56,57,58,59,60,61;84.40;5.50;714.00;50.14;49.93;41.67
1;38;18500;23500;REST;-1;REST;13;13;0;1;51,52,53,54,55,56,57,58,59,60,61,62,63;84.29;5.58;715.08;50.99;47.53;33.33
1;39;19000;24000;REST;-1;REST;13;13;0;1;52,53,54,55,56,57,58,59,60,61,62,63,64;84.05;5.37;716.92;49.31;53.10;41.67
1;40;19500;24500;REST;-1;REST;12;12;0;1;54,55,56,57,58,59,60,61,62,63,64,65;82.67;4.89;728.33;45.70;58.51;54.55
1;41;20000;25000;REST;-1;REST;13;13;0;1;55,56,57,58,59,60,61,62,63,64,65,66,67;81.80;4.31;735.54;40.61;53.09;41.67
1;42;25191;30191;GESTURE;9;Flexion of Thumb;12;12;0;1;69,70,71,72,73,74,75,76,77,78,79,80;74.83;7.08;808.67;76.00;58.91;36.36
1;43;25691;30691;GESTURE;9;Flexion of Thumb;11;11;0;1;71,72,73,74,75,76,77,78,79,80,81;72.37;4.36;832.00;51.85;55.41;30.00
1;44;26191;31191;GESTURE;9;Flexion of Thumb;11;11;0;1;72,73,74,75,76,77,78,79,80,81,82;71.66;3.87;839.64;46.41;48.36;20.00
1;45;26691;31691;GESTURE;9;Flexion of Thumb;11;11;0;1;73,74,75,76,77,78,79,80,81,82,83;71.72;3.86;838.91;46.26;46.32;20.00
1;46;33457;38457;GESTURE;9;Flexion of Thumb;13;13;0;1;90,91,92,93,94,95,96,97,98,99,100,101,102;84.09;8.30;721.08;79.57;48.61;25.00
1;47;33957;38957;GESTURE;9;Flexion of Thumb;13;13;0;1;91,92,93,94,95,96,97,98,99,100,101,102,103;84.19;8.20;720.00;78.56;43.45;25.00
1;48;34457;39457;GESTURE;9;Flexion of Thumb;12;12;0;1;93,94,95,96,97,98,99,100,101,102,103,104;82.83;9.02;733.33;86.40;45.48;27.27
1;49;34957;39957;GESTURE;9;Flexion of Thumb;12;12;0;1;94,95,96,97,98,99,100,101,102,103,104,105;81.09;9.31;749.83;89.96;46.12;27.27
1;50;40083;45083;REST;-1;REST;12;12;0;1;108,109,110,111,112,113,114,115,116,117,118,119;79.44;5.23;758.50;51.45;39.68;27.27
1;51;45239;50239;GESTURE;6;Cut Something;12;12;0;1;121,122,123,124,125,126,127,128,129,130,131,132;75.79;4.23;794.17;47.54;61.38;54.55
1;52;45739;50739;GESTURE;6;Cut Something;12;12;0;1;122,123,124,125,126,127,128,129,130,131,132,133;76.61;5.51;787.17;58.05;65.33;54.55
1;53;46239;51239;GESTURE;6;Cut Something;11;11;0;1;124,125,126,127,128,129,130,131,132,133,134;77.07;5.68;782.73;60.16;69.35;60.00
1;54;46739;51739;GESTURE;6;Cut Something;12;12;0;1;125,126,127,128,129,130,131,132,133,134,135,136;77.12;5.55;782.00;58.73;67.80;63.64
1;55;53525;58525;GESTURE;6;Cut Something;12;12;0;1;142,143,144,145,146,147,148,149,150,151,152,153;77.54;5.26;777.17;52.55;44.61;36.36
1;56;54025;59025;GESTURE;6;Cut Something;11;11;0;1;144,145,146,147,148,149,150,151,152,153,154;75.50;3.77;796.55;39.68;44.57;40.00
1;57;54525;59525;GESTURE;6;Cut Something;12;12;0;1;145,146,147,148,149,150,151,152,153,154,155,156;75.11;2.70;799.83;29.67;38.50;27.27
1;58;55025;60025;GESTURE;6;Cut Something;12;12;0;1;146,147,148,149,150,151,152,153,154,155,156,157;75.59;3.26;795.17;35.24;38.38;27.27
1;59;60178;65178;REST;-1;REST;12;12;0;1;159,160,161,162,163,164,165,166,167,168,169,170;78.49;5.04;767.50;49.32;53.22;27.27
1;60;65324;70324;GESTURE;1;Hand Close;11;11;0;1;173,174,175,176,177,178,179,180,181,182,183;74.00;10.67;828.73;130.95;109.25;50.00
1;61;65824;70824;GESTURE;1;Hand Close;11;11;0;1;174,175,176,177,178,179,180,181,182,183,184;72.88;10.03;839.45;124.19;119.86;60.00
1;62;66324;71324;GESTURE;1;Hand Close;11;11;0;1;175,176,177,178,179,180,181,182,183,184,185;72.24;9.36;845.09;118.30;120.24;60.00
1;63;66824;71824;GESTURE;1;Hand Close;11;11;0;1;177,178,179,180,181,182,183,184,185,186,187;71.82;9.04;849.09;114.98;121.48;70.00
1;64;73631;78631;GESTURE;1;Hand Close;12;12;0;1;193,194,195,196,197,198,199,200,201,202,203,204;73.01;3.74;823.83;41.29;35.06;18.18
1;65;74131;79131;GESTURE;1;Hand Close;11;11;0;1;195,196,197,198,199,200,201,202,203,204,205;72.45;2.97;829.45;34.45;40.03;20.00
1;66;74631;79631;GESTURE;1;Hand Close;11;11;0;1;196,197,198,199,200,201,202,203,204,205,206;73.36;4.32;820.55;47.79;41.45;20.00
1;67;75131;80131;GESTURE;1;Hand Close;12;12;0;1;197,198,199,200,201,202,203,204,205,206,207,208;75.08;5.67;803.50;60.47;44.57;27.27
1;68;80259;85259;REST;-1;REST;12;12;0;1;210,211,212,213,214,215,216,217,218,219,220,221;79.15;8.60;767.00;86.89;67.54;45.45
1;69;85445;90445;GESTURE;2;Hand Open;12;12;0;1;224,225,226,227,228,229,230,231,232,233,234,235;78.13;6.70;773.50;68.29;52.48;36.36
1;70;85945;90945;GESTURE;2;Hand Open;12;12;0;1;225,226,227,228,229,230,231,232,233,234,235,236;78.77;7.79;768.83;76.00;49.39;27.27
1;71;86445;91445;GESTURE;2;Hand Open;12;12;0;1;227,228,229,230,231,232,233,234,235,236,237,238;80.84;8.24;750.00;80.20;43.31;18.18
1;72;86945;91945;GESTURE;2;Hand Open;12;12;0;1;228,229,230,231,232,233,234,235,236,237,238,239;81.59;8.22;743.17;80.53;43.31;18.18
1;73;93675;98675;GESTURE;2;Hand Open;13;13;0;1;245,246,247,248,249,250,251,252,253,254,255,256,257;80.60;6.32;749.08;61.72;44.33;33.33
1;74;94175;99175;GESTURE;2;Hand Open;12;12;0;1;247,248,249,250,251,252,253,254,255,256,257,258;82.45;5.30;730.83;50.41;51.28;36.36
1;75;94675;99675;GESTURE;2;Hand Open;13;13;0;1;248,249,250,251,252,253,254,255,256,257,258,259,260;83.85;5.76;719.08;53.79;50.01;33.33
1;76;95175;100175;GESTURE;2;Hand Open;13;13;0;1;249,250,251,252,253,254,255,256,257,258,259,260,261;84.61;5.49;712.31;51.52;50.44;33.33
1;77;100314;105314;REST;-1;REST;12;12;0;1;264,265,266,267,268,269,270,271,272,273,274,275;81.84;7.26;739.33;72.90;50.49;27.27
1;78;105471;110471;GESTURE;7;Flexion of Little Finger;11;11;0;1;278,279,280,281,282,283,284,285,286,287,288;72.96;3.97;824.73;45.98;31.16;20.00
