repetition;window_id;start_sample;end_sample;label;gesture_id;gesture_name;n_rr;n_valid_rr;n_invalid_rr;is_valid_window;rr_indices;mean_hr_bpm;std_hr_bpm;mean_rr_ms;sdnn_ms;rmssd_ms;pnn50_pct
1;1;0;5000;REST;-1;REST;12;12;0;1;0,1,2,3,4,5,6,7,8,9,10,11;77.41;3.92;777.33;47.28;52.20;9.09
1;2;500;5500;REST;-1;REST;12;12;0;1;1,2,3,4,5,6,7,8,9,10,11,12;78.52;1.24;764.33;12.64;12.68;0.00
1;3;1000;6000;REST;-1;REST;12;12;0;1;3,4,5,6,7,8,9,10,11,12,13,14;78.29;1.07;766.50;11.02;12.61;0.00
1;4;1500;6500;REST;-1;REST;12;12;0;1;4,5,6,7,8,9,10,11,12,13,14,15;78.01;1.10;769.33;11.32;13.32;0.00
1;5;2000;7000;REST;-1;REST;12;12;0;1;5,6,7,8,9,10,11,12,13,14,15,16;77.68;1.47;772.67;15.41;14.61;0.00
1;6;2500;7500;REST;-1;REST;12;12;0;1;6,7,8,9,10,11,12,13,14,15,16,17;77.60;1.44;773.50;15.16;16.65;0.00
1;7;3000;8000;REST;-1;REST;12;12;0;1;8,9,10,11,12,13,14,15,16,17,18,19;77.56;1.48;773.83;15.55;17.57;0.00
1;8;3500;8500;REST;-1;REST;12;12;0;1;9,10,11,12,13,14,15,16,17,18,19,20;77.65;1.46;773.00;15.34;14.88;0.00
1;9;4000;9000;REST;-1;REST;12;12;0;1;10,11,12,13,14,15,16,17,18,19,20,21;77.51;1.30;774.33;13.77;14.55;0.00
1;10;4500;9500;REST;-1;REST;12;12;0;1;12,13,14,15,16,17,18,19,20,21,22,23;77.92;1.95;770.50;19.87;16.66;0.00
1;11;5000;10000;REST;-1;REST;12;12;0;1;13,14,15,16,17,18,19,20,21,22,23,24;78.09;2.07;768.83;21.09;17.48;0.00
1;12;5500;10500;REST;-1;REST;12;12;0;1;14,15,16,17,18,19,20,21,22,23,24,25;78.22;2.14;767.67;21.87;17.45;0.00
1;13;6000;11000;REST;-1;REST;12;12;0;1;16,17,18,19,20,21,22,23,24,25,26,27;78.40;2.07;765.83;21.14;16.47;0.00
1;14;6500;11500;REST;-1;REST;12;12;0;1;17,18,19,20,21,22,23,24,25,26,27,28;78.67;1.71;763.00;17.17;13.68;0.00
1;15;7000;12000;REST;-1;REST;12;12;0;1;18,19,20,21,22,23,24,25,26,27,28,29;78.92;1.74;760.67;17.44;15.02;0.00
1;16;7500;12500;REST;-1;REST;13;13;0;1;19,20,21,22,23,24,25,26,27,28,29,30,31;79.12;1.48;758.62;14.61;15.00;0.00
1;17;8000;13000;REST;-1;REST;12;12;0;1;21,22,23,24,25,26,27,28,29,30,31,32;79.19;1.56;758.00;15.59;16.11;0.00
1;18;8500;13500;REST;-1;REST;12;12;0;1;22,23,24,25,26,27,28,29,30,31,32,33;79.05;1.69;759.33;16.96;15.42;0.00
1;19;9000;14000;REST;-1;REST;12;12;0;1;23,24,25,26,27,28,29,30,31,32,33,34;79.00;1.67;759.83;16.74;15.98;0.00
1;20;9500;14500;REST;-1;REST;12;12;0;1;25,26,27,28,29,30,31,32,33,34,35,36;78.87;1.45;761.00;14.68;15.64;0.00
1;21;10000;15000;REST;-1;REST;12;12;0;1;26,27,28,29,30,31,32,33,34,35,36,37;78.68;1.41;762.83;14.28;16.15;0.00
1;22;10500;15500;REST;-1;REST;12;12;0;1;27,28,29,30,31,32,33,34,35,36,37,38;78.53;1.55;764.33;15.74;16.75;0.00
1;23;11000;16000;REST;-1;REST;12;12;0;1;29,30,31,32,33,34,35,36,37,38,39,40;78.32;1.74;766.50;17.81;16.95;0.00
1;24;11500;16500;REST;-1;REST;12;12;0;1;30,31,32,33,34,35,36,37,38,39,40,41;77.90;1.79;770.67;18.42;19.06;0.00
1;25;12000;17000;REST;-1;REST;12;12;0;1;31,32,33,34,35,36,37,38,39,40,41,42;77.41;2.05;775.67;21.39;19.22;0.00
1;26;12500;17500;REST;-1;REST;11;11;0;1;33,34,35,36,37,38,39,40,41,42,43;77.49;2.11;774.91;22.13;23.57;0.00
1;27;13000;18000;REST;-1;REST;12;12;0;1;34,35,36,37,38,39,40,41,42,43,44,45;78.22;2.49;767.83;25.73;23.46;0.00
1;28;13500;18500;REST;-1;REST;12;12;0;1;35,36,37,38,39,40,41,42,43,44,45,46;78.26;2.51;767.50;25.92;23.70;0.00
1;29;14000;19000;REST;-1;REST;13;13;0;1;36,37,38,39,40,41,42,43,44,45,46,47,48;78.31;2.49;766.92;25.59;25.13;0.00
1;30;14500;19500;REST;-1;REST;12;12;0;1;38,39,40,41,42,43,44,45,46,47,48,49;78.35;2.59;766.67;26.72;25.02;0.00
1;31;15000;20000;REST;-1;REST;12;12;0;1;39,40,41,42,43,44,45,46,47,48,49,50;78.80;2.67;762.33;27.50;25.17;0.00
1;32;15500;20500;REST;-1;REST;13;13;0;1;40,41,42,43,44,45,46,47,48,49,50,51,52;79.83;2.96;752.62;29.68;23.43;0.00
1;33;16000;21000;REST;-1;REST;12;12;0;1;42,43,44,45,46,47,48,49,50,51,52,53;80.42;2.72;747.00;27.38;23.43;0.00
1;34;16500;21500;REST;-1;REST;12;12;0;1;43,44,45,46,47,48,49,50,51,52,53,54;80.84;1.92;742.67;18.48;20.62;0.00
1;35;17000;22000;REST;-1;REST;13;13;0;1;44,45,46,47,48,49,50,51,52,53,54,55,56;80.66;2.04;744.31;19.70;19.67;0.00
1;36;17500;22500;REST;-1;REST;13;13;0;1;45,46,47,48,49,50,51,52,53,54,55,56,57;80.08;2.74;750.15;27.43;21.46;0.00
1;37;18000;23000;REST;-1;REST;12;12;0;1;47,48,49,50,51,52,53,54,55,56,57,58;79.43;3.29;756.67;33.48;21.21;0.00
1;38;18500;23500;REST;-1;REST;12;12;0;1;48,49,50,51,52,53,54,55,56,57,58,59;79.33;3.35;757.67;34.02;21.21;0.00
1;39;19000;24000;REST;-1;REST;12;12;0;1;50,51,52,53,54,55,56,57,58,59,60,61;78.64;3.34;764.33;33.72;20.63;0.00
1;40;19500;24500;REST;-1;REST;12;12;0;1;51,52,53,54,55,56,57,58,59,60,61,62;78.21;3.24;768.50;32.71;19.73;0.00
1;41;20000;25000;REST;-1;REST;12;12;0;1;52,53,54,55,56,57,58,59,60,61,62,63;77.60;2.74;774.17;27.95;19.73;0.00
1;42;25241;30241;GESTURE;2;Hand Open;11;11;0;1;66,67,68,69,70,71,72,73,74,75,76;75.16;3.63;800.18;40.19;29.71;10.00
1;43;25741;30741;GESTURE;2;Hand Open;12;12;0;1;67,68,69,70,71,72,73,74,75,76,77,78;74.66;2.87;804.83;32.46;28.52;9.09
