repetition;window_id;start_sample;end_sample;label;gesture_id;gesture_name;n_rr;n_valid_rr;n_invalid_rr;is_valid_window;rr_indices;mean_hr_bpm;std_hr_bpm;mean_rr_ms;sdnn_ms;rmssd_ms;pnn50_pct
1;1;0;5000;REST;-1;REST;11;11;0;1;0,1,2,3,4,5,6,7,8,9,10;74.13;4.04;812.18;53.86;56.92;10.00
1;2;500;5500;REST;-1;REST;12;12;0;1;1,2,3,4,5,6,7,8,9,10,11,12;75.54;1.18;794.50;13.05;16.28;0.00
1;3;1000;6000;REST;-1;REST;12;12;0;1;2,3,4,5,6,7,8,9,10,11,12,13;76.01;1.87;789.83;19.90;19.58;0.00
1;4;1500;6500;REST;-1;REST;11;11;0;1;4,5,6,7,8,9,10,11,12,13,14;76.82;1.86;781.45;19.31;14.83;0.00
1;5;2000;7000;REST;-1;REST;12;12;0;1;5,6,7,8,9,10,11,12,13,14,15,16;76.75;1.86;782.17;19.34;17.45;0.00
1;6;2500;7500;REST;-1;REST;12;12;0;1;6,7,8,9,10,11,12,13,14,15,16,17;76.50;2.07;784.83;21.68;18.02;0.00
1;7;3000;8000;REST;-1;REST;12;12;0;1;7,8,9,10,11,12,13,14,15,16,17,18;76.01;2.81;790.50;31.13;22.45;0.00
1;8;3500;8500;REST;-1;REST;11;11;0;1;9,10,11,12,13,14,15,16,17,18,19;75.67;3.38;794.55;38.07;23.10;0.00
1;9;4000;9000;REST;-1;REST;11;11;0;1;10,11,12,13,14,15,16,17,18,19,20;75.08;3.72;801.09;42.06;22.96;0.00
1;10;4500;9500;REST;-1;REST;12;12;0;1;11,12,13,14,15,16,17,18,19,20,21,22;75.19;3.59;799.83;40.43;28.71;9.09
1;11;5000;10000;REST;-1;REST;12;12;0;1;12,13,14,15,16,17,18,19,20,21,22,23;75.24;3.60;799.33;40.60;28.55;9.09
1;12;5500;10500;REST;-1;REST;11;11;0;1;14,15,16,17,18,19,20,21,22,23,24;74.73;3.32;804.55;38.14;27.34;10.00
1;13;6000;11000;REST;-1;REST;11;11;0;1;15,16,17,18,19,20,21,22,23,24,25;74.38;2.93;808.00;34.22;26.72;10.00
1;14;6500;11500;REST;-1;REST;12;12;0;1;16,17,18,19,20,21,22,23,24,25,26,27;74.46;2.85;807.00;33.14;26.38;9.09
1;15;7000;12000;REST;-1;REST;11;11;0;1;18,19,20,21,22,23,24,25,26,27,28;74.95;3.30;802.18;38.05;23.15;10.00
1;16;7500;12500;REST;-1;REST;11;11;0;1;19,20,21,22,23,24,25,26,27,28,29;75.79;3.00;792.91;34.25;23.15;10.00
1;17;8000;13000;REST;-1;REST;12;12;0;1;20,21,22,23,24,25,26,27,28,29,30,31;76.87;2.58;781.50;28.67;22.63;9.09
1;18;8500;13500;REST;-1;REST;12;12;0;1;21,22,23,24,25,26,27,28,29,30,31,32;77.55;1.60;774.00;16.67;14.63;0.00
1;19;9000;14000;REST;-1;REST;12;12;0;1;22,23,24,25,26,27,28,29,30,31,32,33;77.62;1.52;773.33;15.85;15.50;0.00
1;20;9500;14500;REST;-1;REST;11;11;0;1;24,25,26,27,28,29,30,31,32,33,34;77.47;1.86;774.91;19.73;17.63;0.00
1;21;10000;15000;REST;-1;REST;12;12;0;1;25,26,27,28,29,30,31,32,33,34,35,36;76.48;2.94;785.67;32.31;18.97;0.00
1;22;10500;15500;REST;-1;REST;12;12;0;1;26,27,28,29,30,31,32,33,34,35,36,37;76.25;3.06;788.17;33.64;20.21;0.00
1;23;11000;16000;REST;-1;REST;12;12;0;1;27,28,29,30,31,32,33,34,35,36,37,38;76.01;3.26;790.83;35.86;17.92;0.00
1;24;11500;16500;REST;-1;REST;11;11;0;1;29,30,31,32,33,34,35,36,37,38,39;75.06;3.31;800.91;36.71;18.48;0.00
1;25;12000;17000;REST;-1;REST;11;11;0;1;30,31,32,33,34,35,36,37,38,39,40;74.38;3.21;808.18;35.70;18.44;0.00
1;26;12500;17500;REST;-1;REST;12;12;0;1;31,32,33,34,35,36,37,38,39,40,41,42;74.31;2.91;808.67;32.38;22.66;0.00
1;27;13000;18000;REST;-1;REST;11;11;0;1;33,34,35,36,37,38,39,40,41,42,43;73.62;2.16;815.64;24.91;22.08;0.00
1;28;13500;18500;REST;-1;REST;11;11;0;1;34,35,36,37,38,39,40,41,42,43,44;73.64;2.18;815.45;25.14;21.00;0.00
1;29;14000;19000;REST;-1;REST;12;12;0;1;35,36,37,38,39,40,41,42,43,44,45,46;73.80;2.16;813.67;24.89;18.94;0.00
1;30;14500;19500;REST;-1;REST;12;12;0;1;36,37,38,39,40,41,42,43,44,45,46,47;73.92;2.07;812.33;23.75;19.24;0.00
1;31;15000;20000;REST;-1;REST;11;11;0;1;38,39,40,41,42,43,44,45,46,47,48;74.23;1.95;808.91;22.46;18.29;0.00
1;32;15500;20500;REST;-1;REST;11;11;0;1;39,40,41,42,43,44,45,46,47,48,49;74.44;1.84;806.55;21.11;18.21;0.00
1;33;16000;21000;REST;-1;REST;12;12;0;1;40,41,42,43,44,45,46,47,48,49,50,51;75.37;2.11;796.67;23.33;24.16;9.09
1;34;16500;21500;REST;-1;REST;12;12;0;1;41,42,43,44,45,46,47,48,49,50,51,52;75.83;1.77;791.67;19.27;18.96;9.09
1;35;17000;22000;REST;-1;REST;12;12;0;1;42,43,44,45,46,47,48,49,50,51,52,53;76.03;1.90;789.67;20.66;19.42;9.09
1;36;17500;22500;REST;-1;REST;11;11;0;1;44,45,46,47,48,49,50,51,52,53,54;76.18;2.11;788.18;22.95;20.25;10.00
1;37;18000;23000;REST;-1;REST;12;12;0;1;45,46,47,48,49,50,51,52,53,54,55,56;75.84;2.26;791.83;24.66;23.71;9.09
1;38;18500;23500;REST;-1;REST;12;12;0;1;46,47,48,49,50,51,52,53,54,55,56,57;75.31;2.87;797.83;32.29;25.37;9.09
1;39;19000;24000;REST;-1;REST;11;11;0;1;48,49,50,51,52,53,54,55,56,57,58;74.95;3.71;802.55;43.40;27.33;10.00
1;40;19500;24500;REST;-1;REST;11;11;0;1;49,50,51,52,53,54,55,56,57,58,59;74.42;4.22;808.91;49.61;27.38;10.00
1;41;20000;25000;REST;-1;REST;11;11;0;1;50,51,52,53,54,55,56,57,58,59,60;73.80;4.65;816.36;55.00;21.97;0.00
1;42;25233;30233;GESTURE;2;Hand Open;10;10;0;1;63,64,65,66,67,68,69,70,71,72;70.61;3.00;851.20;37.71;23.69;0.00
1;43;25733;30733;GESTURE;2;Hand Open;10;10;0;1;64,65,66,67,68,69,70,71,72,73;70.33;3.33;855.00;42.54;24.43;0.00
1;44;26233;31233;GESTURE;2;Hand Open;11;11;0;1;65,66,67,68,69,70,71,72,73,74,75;70.32;3.30;855.09;41.97;27.94;10.00
1;45;26733;31733;GESTURE;2;Hand Open;11;11;0;1;66,67,68,69,70,71,72,73,74,75,76;70.15;3.23;857.09;41.06;27.17;10.00
1;46;33606;38606;GESTURE;2;Hand Open;11;11;0;1;82,83,84,85,86,87,88,89,90,91,92;74.55;3.42;806.55;38.82;25.94;0.00
1;47;34106;39106;GESTURE;2;Hand Open;12;12;0;1;83,84,85,86,87,88,89,90,91,92,93,94;74.14;3.57;811.17;40.63;26.57;0.00
1;48;34606;39606;GESTURE;2;Hand Open;12;12;0;1;84,85,86,87,88,89,90,91,92,93,94,95;73.67;3.97;816.83;45.78;26.98;0.00
1;49;35106;40106;GESTURE;2;Hand Open;11;11;0;1;86,87,88,89,90,91,92,93,94,95,96;73.09;4.38;823.82;50.82;25.62;0.00
1;50;40257;45257;REST;-1;REST;12;12;0;1;98,99,100,101,102,103,104,105,106,107,108,109;74.00;1.24;811.00;14.23;14.28;0.00
1;51;45411;50411;GESTURE;7;Flexion of Little Finger;11;11;0;1;111,112,113,114,115,116,117,118,119,120,121;71.29;2.65;842.73;31.82;15.79;0.00
1;52;45911;50911;GESTURE;7;Flexion of Little Finger;11;11;0;1;112,113,114,115,116,117,118,119,120,121,122;70.60;2.01;850.55;24.61;14.94;0.00
1;53;46411;51411;GESTURE;7;Flexion of Little Finger;11;11;0;1;113,114,115,116,117,118,119,120,121,122,123;70.15;1.38;855.64;17.39;13.75;0.00
