repetition;window_id;start_sample;end_sample;label;gesture_id;gesture_name;n_rr;n_valid_rr;n_invalid_rr;is_valid_window;rr_indices;mean_hr_bpm;std_hr_bpm;mean_rr_ms;sdnn_ms;rmssd_ms;pnn50_pct
1;1;0;5000;REST;-1;REST;14;14;0;1;0,1,2,3,4,5,6,7,8,9,10,11,12,13;92.61;3.01;648.57;23.04;17.65;0.00
1;2;500;5500;REST;-1;REST;14;14;0;1;1,2,3,4,5,6,7,8,9,10,11,12,13,14;93.13;2.04;644.57;15.02;16.20;0.00
1;3;1000;6000;REST;-1;REST;15;15;0;1;2,3,4,5,6,7,8,9,10,11,12,13,14,15,16;92.67;2.70;648.00;20.42;14.39;0.00
1;4;1500;6500;REST;-1;REST;14;14;0;1;4,5,6,7,8,9,10,11,12,13,14,15,16,17;91.82;3.90;654.71;30.63;16.49;0.00
1;5;2000;7000;REST;-1;REST;14;14;0;1;5,6,7,8,9,10,11,12,13,14,15,16,17,18;90.99;4.68;661.29;37.30;16.49;0.00
1;6;2500;7500;REST;-1;REST;14;14;0;1;7,8,9,10,11,12,13,14,15,16,17,18,19,20;89.54;4.74;672.00;38.09;18.24;0.00
1;7;3000;8000;REST;-1;REST;14;14;0;1;8,9,10,11,12,13,14,15,16,17,18,19,20,21;89.38;4.63;673.14;37.29;19.92;0.00
1;8;3500;8500;REST;-1;REST;14;14;0;1;10,11,12,13,14,15,16,17,18,19,20,21,22,23;89.14;4.48;674.86;36.15;20.42;0.00
1;9;4000;9000;REST;-1;REST;13;13;0;1;12,13,14,15,16,17,18,19,20,21,22,23,24;88.04;3.97;682.92;32.70;22.66;0.00
1;10;4500;9500;REST;-1;REST;14;14;0;1;13,14,15,16,17,18,19,20,21,22,23,24,25,26;86.67;4.31;694.00;36.09;24.51;0.00
1;11;5000;10000;REST;-1;REST;13;13;0;1;15,16,17,18,19,20,21,22,23,24,25,26,27;85.24;4.62;706.00;39.82;25.74;0.00
1;12;5500;10500;REST;-1;REST;13;13;0;1;16,17,18,19,20,21,22,23,24,25,26,27,28;84.46;4.76;712.62;41.18;24.46;0.00
1;13;6000;11000;REST;-1;REST;12;12;0;1;18,19,20,21,22,23,24,25,26,27,28,29;84.29;5.04;714.33;43.70;24.65;0.00
1;14;6500;11500;REST;-1;REST;13;13;0;1;19,20,21,22,23,24,25,26,27,28,29,30,31;83.89;5.01;717.69;43.37;23.55;0.00
1;15;7000;12000;REST;-1;REST;14;14;0;1;20,21,22,23,24,25,26,27,28,29,30,31,32,33;91.07;27.20;691.29;115.06;121.48;7.69
1;16;7500;12500;REST;-1;REST;14;14;0;1;22,23,24,25,26,27,28,29,30,31,32,33,34,35;94.14;30.22;678.71;136.26;152.08;23.08
1;17;8000;13000;REST;-1;REST;14;14;0;1;23,24,25,26,27,28,29,30,31,32,33,34,35,36;93.55;30.32;683.29;136.15;152.23;23.08
1;18;8500;13500;REST;-1;REST;13;13;0;1;25,26,27,28,29,30,31,32,33,34,35,36,37;93.66;31.49;685.85;141.72;157.82;25.00
1;19;9000;14000;REST;-1;REST;14;14;0;1;26,27,28,29,30,31,32,33,34,35,36,37,38,39;92.81;30.50;689.29;136.78;151.66;23.08
1;20;9500;14500;REST;-1;REST;13;13;0;1;28,29,30,31,32,33,34,35,36,37,38,39,40;93.98;31.34;682.77;140.06;157.70;25.00
1;21;10000;15000;REST;-1;REST;13;13;0;1;29,30,31,32,33,34,35,36,37,38,39,40,41;94.18;31.25;680.92;139.12;157.73;25.00
1;22;10500;15500;REST;-1;REST;14;14;0;1;30,31,32,33,34,35,36,37,38,39,40,41,42,43;93.82;30.10;680.14;132.86;151.74;23.08
