repetition;window_id;start_sample;end_sample;label;gesture_id;gesture_name;n_rr;n_valid_rr;n_invalid_rr;is_valid_window;rr_indices;mean_hr_bpm;std_hr_bpm;mean_rr_ms;sdnn_ms;rmssd_ms;pnn50_pct
1;1;0;5000;REST;-1;REST;12;12;0;1;0,1,2,3,4,5,6,7,8,9,10,11;83.18;23.23;754.00;123.40;132.97;18.18
1;2;500;5500;REST;-1;REST;11;11;0;1;2,3,4,5,6,7,8,9,10,11,12;75.81;3.58;793.27;39.69;35.42;10.00
1;3;1000;6000;REST;-1;REST;12;12;0;1;3,4,5,6,7,8,9,10,11,12,13,14;75.63;3.42;795.00;37.68;38.94;18.18
1;4;1500;6500;REST;-1;REST;12;12;0;1;4,5,6,7,8,9,10,11,12,13,14,15;75.37;3.37;797.67;37.03;38.90;18.18
1;5;2000;7000;REST;-1;REST;11;11;0;1;6,7,8,9,10,11,12,13,14,15,16;75.45;3.64;797.09;40.10;39.19;10.00
1;6;2500;7500;REST;-1;REST;11;11;0;1;7,8,9,10,11,12,13,14,15,16,17;74.84;2.86;802.91;32.72;38.45;10.00
1;7;3000;8000;REST;-1;REST;12;12;0;1;8,9,10,11,12,13,14,15,16,17,18,19;74.47;2.56;806.67;29.31;35.35;9.09
1;8;3500;8500;REST;-1;REST;11;11;0;1;10,11,12,13,14,15,16,17,18,19,20;74.09;2.54;810.73;29.19;33.33;10.00
1;9;4000;9000;REST;-1;REST;11;11;0;1;11,12,13,14,15,16,17,18,19,20,21;73.84;2.73;813.64;31.49;31.76;10.00
1;10;4500;9500;REST;-1;REST;11;11;0;1;12,13,14,15,16,17,18,19,20,21,22;74.74;2.91;804.00;32.75;44.37;20.00
1;11;5000;10000;REST;-1;REST;12;12;0;1;13,14,15,16,17,18,19,20,21,22,23,24;75.19;2.44;798.83;26.96;39.74;9.09
1;12;5500;10500;REST;-1;REST;12;12;0;1;14,15,16,17,18,19,20,21,22,23,24,25;74.99;2.48;801.00;27.40;39.70;9.09
1;13;6000;11000;REST;-1;REST;11;11;0;1;16,17,18,19,20,21,22,23,24,25,26;75.43;2.87;796.55;31.71;43.66;20.00
1;14;6500;11500;REST;-1;REST;12;12;0;1;17,18,19,20,21,22,23,24,25,26,27,28;75.57;2.76;795.00;30.42;40.62;18.18
1;15;7000;12000;REST;-1;REST;12;12;0;1;18,19,20,21,22,23,24,25,26,27,28,29;75.70;2.81;793.67;31.01;39.75;18.18
1;16;7500;12500;REST;-1;REST;12;12;0;1;19,20,21,22,23,24,25,26,27,28,29,30;76.40;3.16;786.67;34.32;41.01;18.18
1;17;8000;13000;REST;-1;REST;11;11;0;1;21,22,23,24,25,26,27,28,29,30,31;76.96;3.06;780.91;33.42;42.97;20.00
1;18;8500;13500;REST;-1;REST;12;12;0;1;22,23,24,25,26,27,28,29,30,31,32,33;77.51;2.37;774.83;24.94;32.21;9.09
1;19;9000;14000;REST;-1;REST;12;12;0;1;23,24,25,26,27,28,29,30,31,32,33,34;77.11;2.36;778.83;24.80;32.86;9.09
1;20;9500;14500;REST;-1;REST;12;12;0;1;24,25,26,27,28,29,30,31,32,33,34,35;76.89;2.55;781.17;26.96;32.55;9.09
1;21;10000;15000;REST;-1;REST;11;11;0;1;26,27,28,29,30,31,32,33,34,35,36;77.64;2.23;773.45;23.50;32.65;10.00
1;22;10500;15500;REST;-1;REST;12;12;0;1;27,28,29,30,31,32,33,34,35,36,37,38;77.20;2.16;777.83;22.60;32.01;9.09
1;23;11000;16000;REST;-1;REST;12;12;0;1;28,29,30,31,32,33,34,35,36,37,38,39;76.92;2.21;780.67;23.11;32.04;9.09
1;24;11500;16500;REST;-1;REST;11;11;0;1;30,31,32,33,34,35,36,37,38,39,40;76.62;2.32;783.82;24.31;31.11;10.00
1;25;12000;17000;REST;-1;REST;12;12;0;1;31,32,33,34,35,36,37,38,39,40,41,42;76.75;2.17;782.33;22.88;30.37;9.09
1;26;12500;17500;REST;-1;REST;12;12;0;1;32,33,34,35,36,37,38,39,40,41,42,43;78.02;4.97;771.83;45.64;41.52;18.18
1;27;13000;18000;REST;-1;REST;13;13;0;1;33,34,35,36,37,38,39,40,41,42,43,44,45;81.33;8.53;745.08;72.98;38.99;16.67
1;28;13500;18500;REST;-1;REST;12;12;0;1;35,36,37,38,39,40,41,42,43,44,45,46;83.38;9.62;728.67;82.11;38.44;18.18
1;29;14000;19000;REST;-1;REST;12;12;0;1;36,37,38,39,40,41,42,43,44,45,46,47;83.88;9.24;723.50;77.96;54.26;18.18
1;30;14500;19500;REST;-1;REST;13;13;0;1;37,38,39,40,41,42,43,44,45,46,47,48,49;81.28;11.34;752.62;108.52;72.28;25.00
1;31;15000;20000;REST;-1;REST;13;13;0;1;38,39,40,41,42,43,44,45,46,47,48,49,50;80.33;12.21;764.31;120.20;72.28;25.00
1;32;15500;20500;REST;-1;REST;12;12;0;1;40,41,42,43,44,45,46,47,48,49,50,51;79.97;13.20;771.00;132.09;76.01;27.27
1;33;16000;21000;REST;-1;REST;12;12;0;1;41,42,43,44,45,46,47,48,49,50,51,52;79.43;13.52;777.33;135.29;75.73;27.27
1;34;16500;21500;REST;-1;REST;12;12;0;1;42,43,44,45,46,47,48,49,50,51,52,53;79.27;13.53;778.83;135.13;81.43;36.36
1;35;17000;22000;REST;-1;REST;12;12;0;1;44,45,46,47,48,49,50,51,52,53,54,55;79.22;13.28;778.67;133.68;78.40;36.36
1;36;17500;22500;REST;-1;REST;12;12;0;1;45,46,47,48,49,50,51,52,53,54,55,56;78.63;12.58;782.67;128.94;78.68;36.36
1;37;18000;23000;REST;-1;REST;12;12;0;1;47,48,49,50,51,52,53,54,55,56,57,58;77.38;10.88;791.17;117.86;67.06;27.27
1;38;18500;23500;REST;-1;REST;12;12;0;1;48,49,50,51,52,53,54,55,56,57,58,59;78.06;11.24;785.33;121.54;41.12;18.18
1;39;19000;24000;REST;-1;REST;13;13;0;1;49,50,51,52,53,54,55,56,57,58,59,60,61;79.98;10.23;763.69;110.19;41.32;16.67
1;40;19500;24500;REST;-1;REST;12;12;0;1;51,52,53,54,55,56,57,58,59,60,61,62;82.62;8.01;733.83;82.60;42.37;18.18
1;41;20000;25000;REST;-1;REST;12;12;0;1;52,53,54,55,56,57,58,59,60,61,62,63;83.57;6.51;722.67;63.45;41.59;18.18
1;42;25161;30161;GESTURE;6;Cut Something;13;13;0;1;65,66,67,68,69,70,71,72,73,74,75,76,77;81.67;9.51;744.46;87.98;49.97;16.67
1;43;25661;30661;GESTURE;6;Cut Something;12;12;0;1;67,68,69,70,71,72,73,74,75,76,77,78;82.10;9.79;741.17;91.22;52.89;18.18
1;44;26161;31161;GESTURE;6;Cut Something;12;12;0;1;68,69,70,71,72,73,74,75,76,77,78,79;82.36;9.62;738.50;89.47;46.25;9.09
1;45;26661;31661;GESTURE;6;Cut Something;13;13;0;1;69,70,71,72,73,74,75,76,77,78,79,80,81;81.76;9.39;743.38;86.73;46.52;16.67
1;46;33446;38446;GESTURE;6;Cut Something;12;12;0;1;88,89,90,91,92,93,94,95,96,97,98,99;82.66;5.94;729.50;52.82;28.62;0.00
1;47;33946;38946;GESTURE;6;Cut Something;13;13;0;1;89,90,91,92,93,94,95,96,97,98,99,100,101;82.41;5.58;731.23;49.36;29.66;8.33
1;48;34446;39446;GESTURE;6;Cut Something;12;12;0;1;91,92,93,94,95,96,97,98,99,100,101,102;80.64;3.62;745.50;34.16;28.79;9.09
1;49;34946;39946;GESTURE;6;Cut Something;13;13;0;1;92,93,94,95,96,97,98,99,100,101,102,103,104;79.87;2.64;752.00;25.73;26.62;8.33
1;50;40089;45089;REST;-1;REST;12;12;0;1;106,107,108,109,110,111,112,113,114,115,116,117;76.33;3.66;787.83;38.07;26.50;0.00
1;51;45256;50256;GESTURE;1;Hand Close;12;12;0;1;119,120,121,122,123,124,125,126,127,128,129,130;78.09;4.19;770.50;42.90;37.22;27.27
1;52;45756;50756;GESTURE;1;Hand Close;12;12;0;1;120,121,122,123,124,125,126,127,128,129,130,131;78.25;3.93;768.67;39.53;30.68;18.18
1;53;46256;51256;GESTURE;1;Hand Close;12;12;0;1;121,122,123,124,125,126,127,128,129,130,131,132;77.76;4.40;774.00;45.12;31.05;18.18
1;54;46756;51756;GESTURE;1;Hand Close;12;12;0;1;123,124,125,126,127,128,129,130,131,132,133,134;77.25;4.72;779.50;48.75;35.66;27.27
1;55;53508;58508;GESTURE;1;Hand Close;13;13;0;1;140,141,142,143,144,145,146,147,148,149,150,151,152;83.70;3.46;718.00;30.18;30.02;8.33
1;56;54008;59008;GESTURE;1;Hand Close;13;13;0;1;142,143,144,145,146,147,148,149,150,151,152,153,154;84.18;3.33;713.85;29.05;32.35;8.33
1;57;54508;59508;GESTURE;1;Hand Close;13;13;0;1;143,144,145,146,147,148,149,150,151,152,153,154,155;84.69;3.25;709.54;28.34;29.44;0.00
1;58;55008;60008;GESTURE;1;Hand Close;13;13;0;1;144,145,146,147,148,149,150,151,152,153,154,155,156;84.57;3.17;710.46;27.63;26.93;0.00
1;59;60174;65174;REST;-1;REST;12;12;0;1;159,160,161,162,163,164,165,166,167,168,169,170;80.50;4.69;747.83;44.23;36.66;18.18
1;60;65319;70319;GESTURE;4;Wrist Extension;12;12;0;1;173,174,175,176,177,178,179,180,181,182,183,184;82.53;5.19;730.00;49.15;25.60;9.09
1;61;65819;70819;GESTURE;4;Wrist Extension;13;13;0;1;174,175,176,177,178,179,180,181,182,183,184,185,186;84.10;4.89;716.00;45.34;25.39;8.33
1;62;66319;71319;GESTURE;4;Wrist Extension;13;13;0;1;175,176,177,178,179,180,181,182,183,184,185,186,187;85.07;4.28;707.23;39.18;25.91;8.33
1;63;66819;71819;GESTURE;4;Wrist Extension;14;14;0;1;176,177,178,179,180,181,182,183,184,185,186,187,188,189;86.88;4.02;692.14;33.77;28.38;15.38
1;64;73564;78564;GESTURE;4;Wrist Extension;13;13;0;1;195,196,197,198,199,200,201,202,203,204,205,206,207;84.75;10.69;719.08;92.29;51.88;33.33
1;65;74064;79064;GESTURE;4;Wrist Extension;13;13;0;1;197,198,199,200,201,202,203,204,205,206,207,208,209;84.41;10.71;722.00;92.10;52.22;41.67
1;66;74564;79564;GESTURE;4;Wrist Extension;13;13;0;1;198,199,200,201,202,203,204,205,206,207,208,209,210;83.54;10.67;729.38;91.08;50.12;33.33
1;67;75064;80064;GESTURE;4;Wrist Extension;13;13;0;1;200,201,202,203,204,205,206,207,208,209,210,211,212;81.68;8.65;742.31;76.47;54.34;41.67
1;68;80190;85190;REST;-1;REST;13;13;0;1;214,215,216,217,218,219,220,221,222,223,224,225,226;84.12;8.26;720.46;76.06;29.14;8.33
1;69;85322;90322;GESTURE;3;Wrist Flexion;13;13;0;1;228,229,230,231,232,233,234,235,236,237,238,239,240;81.01;3.27;741.85;30.92;31.95;16.67
1;70;85822;90822;GESTURE;3;Wrist Flexion;13;13;0;1;229,230,231,232,233,234,235,236,237,238,239,240,241;80.26;4.60;750.15;47.46;37.59;25.00
1;71;86322;91322;GESTURE;3;Wrist Flexion;12;12;0;1;231,232,233,234,235,236,237,238,239,240,241,242;79.35;5.82;760.50;61.85;39.24;27.27
1;72;86822;91822;GESTURE;3;Wrist Flexion;12;12;0;1;232,233,234,235,236,237,238,239,240,241,242,243;78.55;6.29;769.00;66.78;40.07;27.27
1;73;93652;98652;GESTURE;3;Wrist Flexion;12;12;0;1;250,251,252,253,254,255,256,257,258,259,260,261;76.25;3.34;788.33;35.35;41.81;18.18
1;74;94152;99152;GESTURE;3;Wrist Flexion;12;12;0;1;251,252,253,254,255,256,257,258,259,260,261,262;76.11;3.52;790.00;37.58;41.73;18.18
1;75;94652;99652;GESTURE;3;Wrist Flexion;12;12;0;1;252,253,254,255,256,257,258,259,260,261,262,263;76.36;3.46;787.33;37.01;36.66;18.18
1;76;95152;100152;GESTURE;3;Wrist Flexion;11;11;0;1;254,255,256,257,258,259,260,261,262,263,264;75.58;2.77;794.91;30.78;35.03;20.00
1;77;100306;105306;REST;-1;REST;12;12;0;1;267,268,269,270,271,272,273,274,275,276,277,278;80.22;5.52;751.33;52.23;37.22;18.18
1;78;105451;110451;GESTURE;10;Flexion of Middle Finger;13;13;0;1;280,281,282,283,284,285,286,287,288,289,290,291,292;85.47;9.96;712.46;94.25;52.60;25.00
1;79;105951;110951;GESTURE;10;Flexion of Middle Finger;13;13;0;1;282,283,284,285,286,287,288,289,290,291,292,293,294;84.55;10.57;721.54;99.68;60.12;41.67
1;80;106451;111451;GESTURE;10;Flexion of Middle Finger;13;13;0;1;283,284,285,286,287,288,289,290,291,292,293,294,295;84.48;10.57;722.15;99.58;60.50;41.67
1;81;106951;111951;GESTURE;10;Flexion of Middle Finger;13;13;0;1;285,286,287,288,289,290,291,292,293,294,295,296,297;84.21;10.42;724.15;98.34;60.34;41.67
1;82;113722;118722;GESTURE;10;Flexion of Middle Finger;13;13;0;1;304,305,306,307,308,309,310,311,312,313,314,315,316;86.58;2.77;693.69;22.57;19.77;0.00
1;83;114222;119222;GESTURE;10;Flexion of Middle Finger;14;14;0;1;305,306,307,308,309,310,311,312,313,314,315,316,317,318;86.54;2.67;694.00;21.71;19.21;0.00
