repetition;window_id;start_sample;end_sample;label;gesture_id;gesture_name;n_rr;n_valid_rr;n_invalid_rr;is_valid_window;rr_indices;mean_hr_bpm;std_hr_bpm;mean_rr_ms;sdnn_ms;rmssd_ms;pnn50_pct
1;1;0;5000;REST;-1;REST;10;10;0;1;0,1,2,3,4,5,6,7,8,9;72.07;11.36;852.80;137.00;258.88;77.78
1;2;500;5500;REST;-1;REST;11;11;0;1;0,1,2,3,4,5,6,7,8,9,10;71.38;11.04;859.82;132.03;245.60;70.00
1;3;1000;6000;REST;-1;REST;10;10;0;1;2,3,4,5,6,7,8,9,10,11;70.00;11.36;877.60;133.96;242.53;66.67
1;4;1500;6500;REST;-1;REST;10;10;0;1;3,4,5,6,7,8,9,10,11,12;70.43;10.93;870.20;124.87;203.82;66.67
1;5;2000;7000;REST;-1;REST;10;10;0;1;4,5,6,7,8,9,10,11,12,13;67.38;8.35;902.20;100.86;165.27;55.56
1;6;2500;7500;REST;-1;REST;10;10;0;1;5,6,7,8,9,10,11,12,13,14;68.31;7.93;888.60;93.94;126.44;55.56
1;7;3000;8000;REST;-1;REST;10;10;0;1;6,7,8,9,10,11,12,13,14,15;65.56;4.14;918.80;59.53;82.37;55.56
1;8;3500;8500;REST;-1;REST;10;10;0;1;7,8,9,10,11,12,13,14,15,16;66.04;3.88;911.60;55.52;69.27;55.56
1;9;4000;9000;REST;-1;REST;10;10;0;1;9,10,11,12,13,14,15,16,17,18;65.51;3.28;918.20;47.89;69.46;66.67
1;10;4500;9500;REST;-1;REST;10;10;0;1;10,11,12,13,14,15,16,17,18,19;65.99;3.49;911.80;50.92;70.26;66.67
1;11;5000;10000;REST;-1;REST;10;10;0;1;11,12,13,14,15,16,17,18,19,20;66.45;3.57;905.60;52.21;69.14;66.67
1;12;5500;10500;REST;-1;REST;10;10;0;1;12,13,14,15,16,17,18,19,20,21;66.12;3.63;910.20;52.90;66.82;66.67
1;13;6000;11000;REST;-1;REST;10;10;0;1;13,14,15,16,17,18,19,20,21,22;66.08;3.68;910.80;53.81;68.62;66.67
1;14;6500;11500;REST;-1;REST;10;10;0;1;14,15,16,17,18,19,20,21,22,23;66.16;3.60;909.60;52.46;61.07;55.56
1;15;7000;12000;REST;-1;REST;10;10;0;1;15,16,17,18,19,20,21,22,23,24;65.34;3.83;921.40;56.20;51.39;44.44
1;16;7500;12500;REST;-1;REST;10;10;0;1;16,17,18,19,20,21,22,23,24,25;65.74;3.61;915.40;52.82;52.31;44.44
1;17;8000;13000;REST;-1;REST;10;10;0;1;17,18,19,20,21,22,23,24,25,26;65.46;3.68;919.40;53.71;47.34;33.33
1;18;8500;13500;REST;-1;REST;10;10;0;1;18,19,20,21,22,23,24,25,26,27;64.45;3.10;933.00;46.40;43.53;22.22
1;19;9000;14000;REST;-1;REST;9;9;0;1;20,21,22,23,24,25,26,27,28;63.93;2.78;940.22;42.38;53.29;37.50
1;20;9500;14500;REST;-1;REST;9;9;0;1;21,22,23,24,25,26,27,28,29;63.36;2.10;948.00;32.82;50.40;25.00
1;21;10000;15000;REST;-1;REST;10;10;0;1;22,23,24,25,26,27,28,29,30,31;63.84;2.41;941.20;37.04;47.76;22.22
1;22;10500;15500;REST;-1;REST;10;10;0;1;23,24,25,26,27,28,29,30,31,32;64.29;2.23;934.40;34.02;48.19;22.22
1;23;11000;16000;REST;-1;REST;10;10;0;1;24,25,26,27,28,29,30,31,32,33;64.42;2.16;932.40;33.05;47.47;22.22
1;24;11500;16500;REST;-1;REST;10;10;0;1;25,26,27,28,29,30,31,32,33,34;65.04;1.84;923.20;27.59;42.69;11.11
1;25;12000;17000;REST;-1;REST;10;10;0;1;26,27,28,29,30,31,32,33,34,35;64.60;2.18;929.80;33.03;49.93;22.22
1;26;12500;17500;REST;-1;REST;10;10;0;1;27,28,29,30,31,32,33,34,35,36;64.21;2.67;936.00;41.55;50.26;22.22
1;27;13000;18000;REST;-1;REST;10;10;0;1;28,29,30,31,32,33,34,35,36,37;64.39;2.56;933.40;39.97;47.57;22.22
1;28;13500;18500;REST;-1;REST;10;10;0;1;29,30,31,32,33,34,35,36,37,38;63.45;2.91;947.60;46.70;52.98;33.33
1;29;14000;19000;REST;-1;REST;10;10;0;1;30,31,32,33,34,35,36,37,38,39;63.15;2.99;952.20;47.90;55.14;33.33
1;30;14500;19500;REST;-1;REST;10;10;0;1;31,32,33,34,35,36,37,38,39,40;63.05;2.97;953.80;47.49;53.77;33.33
1;31;15000;20000;REST;-1;REST;9;9;0;1;33,34,35,36,37,38,39,40,41;62.04;2.46;968.67;40.24;56.44;37.50
1;32;15500;20500;REST;-1;REST;9;9;0;1;34,35,36,37,38,39,40,41,42;62.07;2.48;968.22;40.64;57.22;37.50
1;33;16000;21000;REST;-1;REST;9;9;0;1;35,36,37,38,39,40,41,42,43;61.72;1.96;973.11;33.08;48.99;25.00
1;34;16500;21500;REST;-1;REST;9;9;0;1;36,37,38,39,40,41,42,43,44;61.93;1.98;969.78;33.58;48.11;25.00
1;35;17000;22000;REST;-1;REST;9;9;0;1;37,38,39,40,41,42,43,44,45;62.86;2.47;956.00;39.86;48.11;25.00
1;36;17500;22500;REST;-1;REST;9;9;0;1;38,39,40,41,42,43,44,45,46;63.03;2.56;953.56;41.34;39.40;12.50
1;37;18000;23000;REST;-1;REST;9;9;0;1;39,40,41,42,43,44,45,46,47;63.38;2.04;947.56;31.64;40.64;25.00
1;38;18500;23500;REST;-1;REST;9;9;0;1;40,41,42,43,44,45,46,47,48;63.86;1.91;940.44;29.54;43.58;37.50
1;39;19000;24000;REST;-1;REST;9;9;0;1;41,42,43,44,45,46,47,48,49;63.83;1.92;940.89;29.73;43.77;37.50
1;40;19500;24500;REST;-1;REST;9;9;0;1;42,43,44,45,46,47,48,49,50;63.73;2.07;942.44;32.40;42.99;37.50
